url,id,photo,title,rating_number,rating_text,reviews_count,avg_text,type,cuisines,tags
https://www.restoclub.ru/msk/place/uzbek-gourmet,45411,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/2/7/e/827ea2b6fdb0e32c655b5b310fff6789.jpg,Uzbek Gourmet,0.0,Мало отзывов,Добавить,800,Корнер,"восточная,узбекская",
https://www.restoclub.ru/msk/place/u-beho,34037,,У Бехо,0.0,Мало отзывов,Добавить,700,Кафе,"европейская,грузинская","караоке,живая музыка,доставка,парковка"
https://www.restoclub.ru/msk/place/u-berezki,39189,,У березки,0.0,Мало отзывов,Добавить,500,Кафе,"украинская,русская,грузинская","за городом,бизнес-ланч"
https://www.restoclub.ru/msk/place/three-ducks,45952,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/a/e/7/8ae784e7417321e08b759de3fb1abf24.jpg,Three Ducks,0.0,Мало отзывов,Добавить,800,Корнер,"китайская,азиатская",доставка
https://www.restoclub.ru/msk/place/the-hummus,35020,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/b/e/6/d/be6d28e44e3fe483c95e3839a330122e.jpg,The Hummus,0.0,Мало отзывов,1,700,Ресторан,израильская,"бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/ubezhishhe-1,41916,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/0/1/e/001ec06504f0394bf240107903a2eaf8.jpg,Убежище,0.0,Мало отзывов,Добавить,400,Кафе,сладости,"живая музыка,настольные игры"
https://www.restoclub.ru/msk/place/zhara-2,43289,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/7/d/5/87d57c6280bd94d28041f582f5cec359.jpg,Жара,0.0,Мало отзывов,Добавить,800,Кальянная,закуски,"кальян,спортивные трансляции,настольные игры,камин"
https://www.restoclub.ru/msk/place/eleven-1,47411,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/6/d/8/4/6d84210c315ce9d5a6d78733d0dd6057.jpg,Eleven,0.0,Мало отзывов,Добавить,300,Кофейня,"европейская,спешелти кофе",
https://www.restoclub.ru/msk/place/doner-42,46924,,Донер 42,0.0,Мало отзывов,Добавить,400,Кафе,"стритфуд,закуски",
https://www.restoclub.ru/msk/place/drunk-punk,40403,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/2/6/3/0/263087d378d1b048ea770952162f4ef0.jpg,Drunk Punk,0.0,Мало отзывов,Добавить,700,Бар,закуски,"спортивные трансляции,парковка"
https://www.restoclub.ru/msk/place/eggsellent-1,46188,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/1/4/c/5/14c510cacfbea1703cb15748f152d3eb.jpg,Eggsellent,0.0,Мало отзывов,1,500,Кафе,европейская,"завтрак,доставка"
https://www.restoclub.ru/msk/place/dvorik-3,39522,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/0/6/0/a06074017199bd7962de0ccb7c3e968d.jpg,Дворик,0.0,Мало отзывов,Добавить,800,Кафе,"европейская,восточная","живая музыка,бизнес-ланч,кальян,завтрак"
https://www.restoclub.ru/msk/place/gyoza-mazaya,48211,https://cdn.images.restoclub.ru/uploads/place/d/f/a/4/dfa49991c37d946c697620d6617e69bc_w958_h835--big.jpg,Gyoza Mazaya,0.0,Мало отзывов,Добавить,800,Кафе,"азиатская,китайская,японская",еда навынос
https://www.restoclub.ru/msk/place/jeffrey-s-coffee-1,35857,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/5/e/5/35e50a4df0c4322bffacc3467304e406.jpg,Jeffrey’s Coffee,0.0,Мало отзывов,Добавить,600,Кофейня,закуски,
https://www.restoclub.ru/msk/place/green-vkus,48208,https://cdn.images.restoclub.ru/uploads/place/e/f/9/5/ef9546056f97b506b10546d7da7b64d7_w958_h835--big.jpg,Green Vkus,0.0,Мало отзывов,Добавить,750,Кафе,европейская,"заказ кейтеринга,еда навынос,бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/grechka-lab,40379,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/c/2/a/ac2a0b01cc4040f561f56e442f0e9cf5.jpg,Grechka Lab,0.0,Мало отзывов,1,600,Кафе,русская,"бизнес-ланч,завтрак,доставка"
https://www.restoclub.ru/msk/place/gorod-sad-3,44967,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/d/6/3/5d6341a5dfaa7db5b26496be8468e886.jpg,Город-сад,0.0,Мало отзывов,Добавить,700,Кулинария,"вегетарианская,торты на заказ,русская,сладости","заказ кейтеринга,завтрак,доставка"
https://www.restoclub.ru/msk/place/glhf,45255,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/4/8/b/d48b83b84ed8eedb2b96b4bb70005a01.jpg,:glhf,0.0,Мало отзывов,Добавить,250,Антикафе,сладости,настольные игры
https://www.restoclub.ru/msk/place/wurst-bar,39072,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/f/5/b/7/f5b7d2cccb00440bcd690b99dbe13bcd.jpg,Wurst Bar,0.0,Мало отзывов,Добавить,700,Бар,немецкая,"бизнес-ланч,спортивные трансляции,парковка"
https://www.restoclub.ru/msk/place/gamardzhoba-genacvale,46879,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/4/1/1/8411b604be8794367cb5b8eb4909bc37.jpg,"Гамарджоба, генацвале!",0.0,Мало отзывов,Добавить,800,Корнер,"восточная,грузинская",
https://www.restoclub.ru/msk/place/balchug,44704,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/0/1/e/301e8cdcb086ac7db8a2075f896352ee.jpg,Гастромаркет Балчуг,0.0,Мало отзывов,Добавить,800,Фудмаркет,"смешанная,европейская,азиатская,вегетарианская,итальянская,стритфуд,восточная,рыба и морепродукты,сладости","здесь танцуют,детское меню,детская комната,живая музыка,бизнес-ланч"
https://www.restoclub.ru/msk/place/wrap-kebab,46860,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/e/1/d/1/e1d12fd0be9b0a953f95329aa275d1a0.jpg,Wrap Kebab,0.0,Мало отзывов,Добавить,600,Кафе,"стритфуд,европейская,средиземноморская",
